,Disease,Medication,odds ratio,p-val,95% CI (LL),95% CI (UL),best_shrink_coeff
1097,Seizures_Baby,"Labetalol, Oral",1.0241790643865676,0.8919982184358551,0.7254328329953739,1.4459543436937796,0.2204841941440127
1098,Other_Resp_Dis_Baby,"Dicloxacillin, Oral",1.0402370296203125,0.8922989390713513,0.5876628710713752,1.8413500853312617,0.3703722401707318
1099,Anemia_All_Baby,"Ampicillin, Oral",1.017938497257398,0.9011574395215214,0.768899431427511,1.3476389002848916,0.0249990006588598
1100,Anemia_All_Baby,"Promethazine, Rectal",1.0233551659189677,0.91500156113696,0.6697423651295347,1.563669629007997,0.0265831892138222
1101,ROP_Baby,"Levothyroxine, Oral",0.7281084538967236,4.160855028749154e-05,0.6255959732548534,0.8474190105119325,0.6531852996845067
1102,Kernicterus_Baby,"Nifedipine, Oral",1.1301156463515094,0.6952168540406731,0.6128691739040854,2.0839053888005905,1.0
1103,IVH_Baby,"Codeine, Oral",1.1024307331327556,0.4532545102309155,0.8544276584077163,1.4224182812861168,0.048065869008335
1104,PPHN_Baby,"Ursodeoxycholic acid, Oral",0.9353415279816072,0.8746127452321544,0.4077640357595604,2.1455148008267075,1.164941804293569
1105,Jaundice_Baby,"Fluconazole, Oral",1.0117359831760089,0.5455317212099305,0.9741751403717792,1.0507450428908298,4.536816867313082
1106,Arrhythmia_Baby,"Insulin aspart, Injection",0.9762276683132354,0.9119087022446296,0.6374362990983956,1.495083448696395,0.0939148216787951
1107,Hypoglycemia_Baby,"Pantoprazole, Oral",1.0301184206376648,0.7086228586185976,0.8816543587477762,1.2035827305886535,0.6235434432072384
1108,SGA_Baby,"Magnesium, Oral",0.8610474608977827,0.3695266178155459,0.6210362209712986,1.1938156018645212,5.884989931381822
1109,SGA_Baby,"Ferrous asparto glycinate, Oral",1.035894191500144,0.912633246699172,0.551728969088203,1.9449346257042164,2.2733025119324526
1110,SGA_Baby,"Multivitamin, Oral",0.8908569119080522,0.4824108852449226,0.645296080699898,1.2298634087992169,0.9033827889553294
1111,Anemia_All_Baby,"Metoprolol, Oral",1.00652999093726,0.9716753639072369,0.7027391127794586,1.4416482649573312,0.0450281076192985
1112,ROP_Baby,"Folic acid, Oral",1.0742144780203766,0.1135352064254741,0.9830691852728324,1.1738103096663912,0.1645144646770211
1113,IVH_Baby,"Metoprolol, Oral",1.049651681994496,0.8816536676624567,0.554597988010677,1.9866077362917944,0.0238310629428591
1114,Other_Resp_Dis_Baby,"Cyanocobalamin, Oral",0.9491884392370888,0.001274001892544,0.919548852460936,0.9797833913556158,0.1943235201730648
1115,BPD_OLD_Baby,"Fluticasone propionate, Inhalation",1.0824259932795617,0.2923616173201196,0.9340488502605776,1.254373398779287,0.0429365379696899
1116,UTI_Baby,"Nitrofurantoin, Oral",1.0511331737463012,0.5127018098055238,0.905346960582871,1.2203950496930362,1.0
1117,ROP_Baby,"Prenatal Vitamins, Oral",1.1743568427200566,0.0032600708929016,1.0551168924015697,1.307072234342107,0.1030702665170244
1118,RDS_Baby,"Dextromethorphan, Oral",1.0427149900248052,0.8855551171039464,0.589925335398809,1.8430375594691304,1.0
1119,Jaundice_Baby,"Insulin aspart, Subcutaneous",0.8923124781257531,0.0401415470837095,0.8003132422595379,0.9948873973032568,0.0209532161643643
1120,RDS_Baby,"Propranolol, Oral",1.023509616834142,0.909289890938052,0.686253699043048,1.5265082537445949,1.0
1121,Seizures_Baby,"Glyburide, Oral",1.103672620292259,0.5545301619832805,0.7957256656259024,1.530795480656832,3.7617215024531534
1122,Jaundice_Baby,"Oxcarbazepine, Oral",0.9417499818956968,0.7746616071894195,0.6244422315230425,1.420296359900857,0.0144512437350125
1123,Pneumonia_Baby,"Ondansetron, Oral",1.035474660409295,0.6549149467347262,0.888687574273654,1.2065069923207674,0.2093233883045313
1124,Other_Resp_Dis_Baby,"Digoxin, Oral",1.0054144506985672,0.9848227120030498,0.5764011359191251,1.7537408493506772,1.6322058078351869
1125,ROP_Baby,"Hydrocortisone acetate, Rectal",0.9262847540899684,0.7911302544617186,0.5255793911431288,1.6324906572028366,0.0219359049410588
1126,Hypoglycemia_Baby,"Iodine, Oral",0.875126519845396,0.2497851606277009,0.6972940847520257,1.0983119496977627,0.2197289400904033
1127,Arrhythmia_Baby,"Omega-3 fatty acids, Oral",0.8406160945820066,0.0856477330805875,0.6896306945482518,1.0246577248612645,0.2196467922578416
1128,LGA_Baby,"Iodine, Oral",0.8691700266537254,0.0485817272060695,0.7561163868855937,0.9991273147047194,0.0113851598396464
1129,RDS_Baby,"Epinephrine, Injection",1.0744502966948173,0.8243275174010901,0.5699423064763616,2.0255443874747026,1.0
1130,BPD_OLD_Baby,"Propranolol, Oral",1.0223103824517437,0.890683874291047,0.7463224720807126,1.400357830784444,0.0824155526581596
1131,Pneumonia_Baby,"Tramadol, Oral",1.0176385267601866,0.9654864531880124,0.4609289526826575,2.2467414232050413,0.0284222382330431
1132,LGA_Baby,"Succinic acid, Oral",0.8891366958517084,0.1398354403789071,0.7607167288448082,1.039235807408377,3.9455182289566064
1133,PPHN_Baby,"Levothyroxine, Oral",1.1552596513212705,0.0887722546879494,0.9783542421308408,1.364152987228993,1.9580488138907903
1134,Anemia_All_Baby,"Insulin aspart, Injection",0.9356640363359054,0.7120175674727813,0.6573297583798032,1.331853879626968,0.1961887874402166
1135,SGA_Baby,"Metformin, Oral",0.9960662360149476,0.9739898883096352,0.7859370872886793,1.262375783730592,0.0444287704340741
1136,RDS_Baby,"Influenza Virus Vaccine, Intramuscular",1.0552010979267965,0.8082729359298833,0.6836793718983994,1.6286133571269792,1.0
1137,Hypoglycemia_Baby,"Ibuprofen, Oral",1.0967625428278636,0.4292725882567589,0.8722672524078665,1.379036152084933,0.0339906549741515
1138,PPHN_Baby,"Pantoprazole, Oral",1.0758597603495506,0.6982415371111823,0.743391048361329,1.557019319093006,0.2067954937717091
1139,IVH_Baby,"Cefuroxime, Oral",1.0646695729917637,0.8544488426247581,0.5450620441197983,2.079618846850634,0.2248548665514614
1140,NAS_Baby,"Prenatal Vitamins, Oral",0.6291625255644977,0.0160967730807134,0.4314005038550441,0.917582339467332,0.1908459579860145
1141,Anemia_AOP_Baby,"Hydrocodone, Oral",0.9108362124181464,0.2121070829004349,0.7865590206948226,1.0547493373343697,0.1387569531612995
1142,PPHN_Baby,"Nitrofurantoin, Oral",1.0416830069682472,0.6519574072295631,0.8723034635166581,1.243951826846882,0.8009983795784429
1143,Anemia_All_Baby,"Clavulanic acid, Oral",1.097524010386763,0.2965762127008838,0.9215694585228016,1.3070734302612954,0.015679636643571
1144,BPD_OLD_Baby,"Dicloxacillin, Oral",1.047278724382275,0.8735530492772299,0.5929071042449204,1.8498559364380591,0.0327810210363283
1145,Other_Resp_Dis_Baby,"Phenazopyridine, Oral",1.026027857729899,0.8338828036525656,0.8069973292217358,1.3045063802789236,0.2753904153846929
1146,PPHN_Baby,"Salbutamol, Inhalation",1.0797244215889312,0.5956056040902974,0.8133730268129654,1.433296640218718,0.0534612842602974
1147,SGA_Baby,"Hydroxychloroquine, Oral",1.0227871854240778,0.9437232688295198,0.5471373715653195,1.9119396353330975,0.5519788470631387
1148,Pneumonia_Baby,"Enoxaparin, Subcutaneous",1.041686408255017,0.7900487233333373,0.7712002200409555,1.407041316826403,6.389761419083856
1149,ROP_Baby,"Pyridoxine, Oral",0.9082106006251256,0.5071228759169382,0.6833416854058592,1.207077678274446,0.0126199400651825
1150,BPD_OLD_Baby,"Thyroid, porcine, Oral",1.0679440311937352,0.641414588803978,0.8098485113877419,1.4082935730881048,0.0319580237389099
1151,NEC_Baby,"Prednisone, Oral",0.978906184432606,0.9552996002761448,0.4645054949492204,2.062962286431422,1.2944638827877055
1152,LGA_Baby,"Atenolol, Oral",0.949279737959528,0.8041950535316358,0.6290459297047475,1.4325377183880208,0.0657748998668298
1153,Anemia_AOP_Baby,"Insulin aspart, Injection",0.9593470467300148,0.8236652532590519,0.6659485253594014,1.3820088505683006,0.0358851907045618
1154,PPHN_Baby,"Benzonatate, Oral",0.9772621306398396,0.9567831670435774,0.4253367862369112,2.2453766118662584,0.0101828250610804
1155,RDS_Baby,"Levomefolic acid, Oral",1.013632451749219,0.9494497800901543,0.6669335462766715,1.5405594050188982,1.0
1156,Seizures_Baby,"Levothyroxine, Oral",1.151844085289681,0.1647667661996054,0.9435761778845094,1.4060812766504702,5.438917631162069
1157,BPD_OLD_Baby,"Digoxin, Oral",1.0024952633277275,0.9929096850800156,0.5785876868325328,1.7369826145045792,0.0230815930031215
1158,Anemia_All_Baby,"Fluconazole, Oral",1.0499425512370322,0.5163943565292858,0.906228272336737,1.2164477698931304,0.0680815082541699
1159,SGA_Baby,"Hydrochlorothiazide, Oral",1.0197659853098031,0.948364584282172,0.5639419644644741,1.844024261933401,1.359370145022469
1160,Other_Resp_Dis_Baby,"Fluticasone propionate, Inhalation",1.0647531916858293,0.4078465208800802,0.9177482622955851,1.2353053727058132,0.2023276703719053
1161,RDS_Baby,"Ketoconazole, Topical application",1.0541530777257555,0.8279725947655666,0.6551240098010223,1.6962265077358325,1.0
1162,LGA_Baby,"Acetaminophen, Oral",0.9186568992134164,0.0006947601955634,0.8747024671592595,0.9648200732909932,0.8045471828921471
1163,Anemia_AOP_Baby,"Ibuprofen, Oral",0.9367262702827284,0.6989236833184485,0.6726063336778723,1.3045611697406745,0.2678050189910694
1164,RDS_Baby,"Betamethasone, Topical application",1.149472815970475,0.1465345709336148,0.9524202464853556,1.3872949042515024,1.0
1165,SGA_Baby,"Hydrocortisone acetate, Topical application",0.9032152719069408,0.5527700119879355,0.6453945504641603,1.2640296185011424,0.0988646103681525
1166,Hypoglycemia_Baby,"Duloxetine, Oral",1.0054916258404618,0.9801422280232908,0.653267696285535,1.5476249864854696,0.0679638133290096
1167,RDS_Baby,"Paroxetine, Oral",1.0381408446262876,0.8965748687985903,0.5903995344608334,1.8254357437215727,1.0
1168,Anemia_AOP_Baby,"Dextropropoxyphene, Oral",1.0284210275271173,0.8766717166421282,0.721868958089784,1.4651548567190007,0.3419561002759744
1169,TTN_Baby,"Azithromycin, Oral",0.9425750564047362,0.0327281322807236,0.8927749900099129,0.9951530306046396,1.0
1170,UTI_Baby,"Ergocalciferol, Oral",1.041171973475557,0.9156532562991218,0.4934630850524077,2.196798729606808,1.0
1171,Anemia_AOP_Baby,"Propylthiouracil, Oral",0.9963263166131968,0.9925544214286712,0.4599264908720633,2.1583147500241457,0.0274255148994331
1172,IVH_Baby,"Bupropion, Oral",1.0727360507398749,0.7687833317070127,0.6717191972916231,1.7131602598181896,0.0254369346729407
1173,NAS_Baby,"Labetalol, Oral",0.9139251938590864,0.7187912594617896,0.5599366869016792,1.4917030434139678,0.1704873737392273
1174,ROP_Baby,"Clindamycin, Topical application",1.1074843407747543,0.6887474948693909,0.6720299105474516,1.8250996656713367,0.0282223105171106
1175,Jaundice_Baby,"Citrus bioflavonoids, Oral",1.0694822392508645,0.3496184301274756,0.9290539835616816,1.2311364897098096,0.0689435242053934
1176,Jaundice_Baby,"Ascorbyl phosphate, Oral",1.0694769357338356,0.3496557642219231,0.9290488988082436,1.231131017467265,0.0420872932787104
1177,Other_Resp_Dis_Baby,"Ethinylestradiol, Oral",1.036203149862536,0.8944703645000319,0.6126874608773787,1.7524709355851034,1.4277879160963924
1178,BPD_OLD_Baby,"Ciprofloxacin, Otic",1.041906519533477,0.8494348842273926,0.6819601189716857,1.591836773509969,0.3199503785336677
1179,Arrhythmia_Baby,"Lamotrigine, Oral",1.0480656447367809,0.8746005887194672,0.5850328493227531,1.8775725105848409,0.6318677345855461
1180,Other_Resp_Dis_Baby,"Eszopiclone, Oral",1.014836201808201,0.9655207153915262,0.5204688446117812,1.9787784171186948,0.2355105644335137
1181,BPD_OLD_Baby,"Phenazopyridine, Oral",1.0265292574881193,0.8298047756028525,0.8085108137870309,1.3033373190685362,0.0182043225426084
1182,Anemia_AOP_Baby,"Cefuroxime, Oral",1.054932429200144,0.7835285751198222,0.7203321569850514,1.5449573080786565,0.1040984326273946
1183,Other_Resp_Dis_Baby,"Insulin human, Subcutaneous",1.0007117674097388,0.9984229129066428,0.4941980347599234,2.026361844839802,0.2812320477214168
1184,BPD_OLD_Baby,"Calcium carbonate, Oral",0.9339521333807844,0.4386392645740364,0.7856459548649136,1.1102540298785075,0.077604008463486
1185,BPD_OLD_Baby,"Liothyronine, Oral",1.0433635160036383,0.828764666611606,0.7101885322478374,1.5328428679098682,0.0103151930764543
1186,BPD_OLD_Baby,"Cyanocobalamin, Oral",0.9564301507254944,0.0055807501257389,0.9267685199891548,0.9870411148918792,0.0128477761716423
1187,Hypoglycemia_Baby,"Fluconazole, Oral",1.0351717256664588,0.5467591565991727,0.925094900491194,1.158346566444482,0.2385178683676952
1188,Anemia_All_Baby,"Clonazepam, Oral",1.009972393893019,0.9728646051673216,0.5701626784061894,1.7890406984851892,0.0283142222138703
1189,Anemia_AOP_Baby,"Metoprolol, Oral",0.9817568764696172,0.925741536983058,0.6665871406868126,1.445942331714182,0.2216252705132826
1190,ROP_Baby,"Insulin lispro, Injection",0.8994451561408617,0.6269681969884424,0.5866256591055866,1.3790763774955286,0.4775880415351304
1191,BPD_OLD_Baby,"Clavulanic acid, Oral",0.9903897609439622,0.8374746638853875,0.9030959338689212,1.0861214648376507,0.1028638768205876
1192,LGA_Baby,"Insulin detemir, Subcutaneous",1.020075658818883,0.8861793136518065,0.7770207141152615,1.3391590865110763,0.4201008020153745
1193,Hypoglycemia_Baby,"Tramadol, Oral",1.0277290388823788,0.9076180960038652,0.6475147079719339,1.6312015223102538,0.0624342806972976
1194,ROP_Baby,"Hydrocodone, Oral",0.8891485239022876,0.2293198993543325,0.734142472226363,1.07688238654833,0.5629301006508353
1195,Anemia_All_Baby,"Hydrocortisone, Topical application",0.9300135439385688,0.6894421658858993,0.6515379478677052,1.327513147530126,0.0414907170040039
1196,TTN_Baby,"Dexamethasone, Oral",1.019770697745236,0.941776626359762,0.6030252340402418,1.7245253055370606,1.0
1197,PPHN_Baby,"Codeine, Oral",1.0043066670646168,0.9742675636204576,0.773505626260891,1.3039748481031006,0.010037084825233
1198,Kernicterus_Baby,"Salbutamol, Inhalation",1.1306467093967634,0.7396565608477284,0.5480284126396299,2.332656395153637,1.0
1199,TTN_Baby,"Ipratropium, Inhalation",1.0530002547948687,0.8474148613336553,0.6222610056431551,1.7819042596956849,1.0
1200,RDS_Baby,"Digoxin, Oral",0.99462548641372,0.9872536314103986,0.5134888786733329,1.9265847797515412,1.0
1201,Sepsis_Baby,"Promethazine, Rectal",1.0399453073830012,0.8105753381847771,0.7549370691740448,1.432551515229141,1.0
1202,Other_Resp_Dis_Baby,"Calcium carbonate, Oral",0.9477052404290488,0.5434530518863265,0.7969427807509538,1.1269883414846484,0.3650033836679893
1203,Anemia_AOP_Baby,"Hydrocortisone, Topical application",0.936571384432217,0.7448480876558174,0.6311690884799672,1.389747967933192,0.3682831336202641
1204,SGA_Baby,"Alprazolam, Oral",1.0434032926335748,0.8539670148237106,0.663686458582279,1.6403686062906424,3.182233745135268
1205,LGA_Baby,"Escitalopram, Oral",0.8703241929515723,0.0827631236873399,0.7439368547775528,1.0181834600240336,0.0263264687601429
1206,Sepsis_Baby,"Tramadol, Oral",1.025782035647971,0.9122931663463912,0.6521374885509258,1.6135075856414685,1.0
1207,Hypoglycemia_Baby,"Indomethacin, Oral",0.938205057788389,0.7309180039001433,0.6522568002449114,1.349512538817845,0.0522104313329653
1208,Other_Resp_Dis_Baby,"Oseltamivir, Oral",1.070445798064837,0.3501946889923486,0.9279794650903268,1.2347840116086315,0.2835403899296821
1209,Other_Resp_Dis_Baby,"Propylthiouracil, Oral",1.0260522525622813,0.9003150571558869,0.6861253917012409,1.534388958230749,0.4142548817156893
1210,Pneumonia_Baby,"Guaifenesin, Oral",1.0382781946111586,0.8407710197349741,0.7197208888753922,1.497832876699579,0.4760544207385468
1211,BPD_OLD_Baby,"Clindamycin, Oral",1.0069942642867435,0.9348237531226152,0.8520768150174491,1.1900775029134365,0.0166590064278301
1212,BPD_OLD_Baby,"Fluticasone propionate, Nasal",1.060957845875183,0.3264059220858271,0.9427033054556302,1.1940464663800716,0.1774062679936679
1213,Jaundice_Baby,"Vitamin B Complex, Oral",0.9125838814966544,0.0152597339452269,0.8475771950177101,0.9825763902839528,4.640484140012368
1214,TTN_Baby,"Paroxetine, Oral",1.081932122011274,0.7694775848119042,0.6389567734715954,1.8320130018808796,1.0
1215,Jaundice_Baby,"Mesalazine, Oral",0.8879178188518936,0.0932733639676593,0.7728298677532137,1.0201443887342896,4.860022481988509
1216,NEC_Baby,"Acetaminophen, Oral",1.082653607685868,0.5921355917506325,0.8096794663779375,1.44765784845543,0.0100235872890037
1217,Other_Resp_Dis_Baby,"Propranolol, Oral",1.0098442018066442,0.951798565391064,0.7350406841450098,1.3873862140143984,0.1588966235776026
1218,NEC_Baby,"Metronidazole, Oral",1.0210289335283398,0.9308819671038064,0.6379761389014073,1.6340737835386765,9.297511512410438
1219,Other_Resp_Dis_Baby,"Liothyronine, Oral",1.034776246549327,0.8627786063731515,0.7022464031515916,1.5247666283761254,0.1053857159036736
1220,IVH_Baby,"Fluconazole, Oral",0.8790781434633342,0.3897554099697913,0.6553504516582092,1.1791834130267396,0.0336006462087769
1221,Other_Resp_Dis_Baby,"Sulfamethoxazole, Oral",0.9684058060458184,0.714220857134363,0.8155165752267223,1.149957994320998,0.1303415272866851
1222,Neonatal_Death_Baby,"Azelaic acid, Topical application",1.0583921135360692,0.8959824782863217,0.4520188056885389,2.478201906420706,1.0
1223,Other_Resp_Dis_Baby,"Ciprofloxacin, Otic",1.033080503000944,0.8808164218538248,0.6751033291181627,1.580877000080506,1.599864701218808
1224,Hypoglycemia_Baby,"Omega-3 fatty acids, Oral",0.8505373291555837,0.0115459835679154,0.7501280432815037,0.9643870200112428,0.0206389419828788
1225,BPD_OLD_Baby,"Eszopiclone, Oral",1.0166942386731563,0.9609712057898392,0.5238395784782883,1.9732513872928592,0.0379756733831058
1226,UTI_Baby,"Venlafaxine, Oral",1.0390901810356306,0.9186293197490114,0.4979184808963913,2.168444124389368,1.0
1227,Anemia_AOP_Baby,"Fluocinonide, Topical application",1.0573831329098302,0.8740244482092305,0.530486111079019,2.1076123698847726,0.2455891030155849
1228,IVH_Baby,"Calcium, Oral",1.2136682596401585,0.0003988964466324,1.090304238109094,1.3509904785957425,0.7873037470229368
1229,Jaundice_Baby,"Lopinavir, Oral",0.9589547991936684,0.8687015492789084,0.5834302000034751,1.5761856463568245,7.646515192294876
1230,Other_Resp_Dis_Baby,"Lopinavir, Oral",1.0128305460166105,0.9778820202043352,0.4112584564240688,2.4943577424862124,1.6576591079780116
1231,Anemia_All_Baby,"Propylthiouracil, Oral",1.027992431629878,0.9398232364936876,0.5019972736932085,2.105127846041141,0.0271637895087653
1232,SGA_Baby,"Potassium chloride, Oral",0.983755864334309,0.9403460217348664,0.640623953946286,1.5106765750025133,2.9833187680579245
1233,Arrhythmia_Baby,"Pantothenic acid, Oral",0.785918806897042,0.0102755232056677,0.6538497600582123,0.9446640631625816,0.1747013551192305
1234,Pneumonia_Baby,"Caffeine, Oral",1.0290218485157756,0.8430737285001986,0.775198894631985,1.3659539146086055,0.0175624618057126
1235,Arrhythmia_Baby,"Duloxetine, Oral",1.0071694342233242,0.9827878527718118,0.5263087748012469,1.9273671992582704,1.280026155443042
1236,SGA_Baby,"Betamethasone, Injection",1.0057483242591108,0.9854487153419924,0.5432221231106782,1.862092224737902,0.5665203854749189
1237,Jaundice_Baby,"Levomefolic acid, Oral",1.0626710726145372,0.4989953292038876,0.8909786066967326,1.267448847911684,5.931713122794541
1238,Other_Resp_Dis_Baby,"Trimethoprim, Oral",0.9727256520023556,0.7518791182556457,0.8194829501527755,1.1546246250602397,0.1568568041934213
1239,Other_Resp_Dis_Baby,"Clavulanic acid, Oral",0.9922932300235724,0.8699385082805291,0.9045246561432078,1.0885782357211071,0.223129771317153
1240,Other_Resp_Dis_Baby,"Clindamycin, Oral",1.0042182078974682,0.960765001730453,0.8491678923873885,1.1875792974668289,0.4969713114052503
1241,NAS_Baby,"Insulin Human Isophane (NPH), Subcutaneous",1.115205140744767,0.7338465371068799,0.5948180665340721,2.0908620230557755,0.6762652163825619
1242,BPD_OLD_Baby,"Ritonavir, Oral",1.0145575420405886,0.970866637703546,0.4671225102062927,2.2035482847034387,0.0229665197353333
1243,TTN_Baby,"Benzonatate, Oral",0.9563488827823456,0.7578312244025024,0.7201122157065554,1.270084253051666,1.0
1244,Pneumonia_Baby,"Metformin, Oral",1.0246159903787595,0.8760235368330312,0.7548882918275146,1.390719579447028,0.7576641835324001
1245,TTN_Baby,"Clindamycin, Oral",1.090845382949035,0.3850203606794224,0.896520250398235,1.3272914348255411,1.0
1246,ROP_Baby,"Biotin, Oral",1.082615969035656,0.2947046046484863,0.9332365158027518,1.2559059965659742,0.6674260997232088
1247,RDS_Baby,"Enoxaparin, Injection",0.9877405045643984,0.9515066591718796,0.6637293983667878,1.46992329518299,1.0
1248,Anemia_All_Baby,"Zolpidem, Oral",1.022872206398194,0.7819779379694844,0.8714926587663816,1.2005466025415814,0.2703098893640107
1249,SGA_Baby,"Citalopram, Oral",1.0440985603167452,0.7780822555283748,0.7733929515872534,1.4095574590099054,0.0374906183064404
1250,Pneumonia_Baby,"Clavulanic acid, Oral",1.0661775901923327,0.5711036355670033,0.8541478776765773,1.330840576365342,0.1711885985158649
1251,Other_Resp_Dis_Baby,"Dextropropoxyphene, Oral",0.996264439575333,0.9665116785773632,0.8365578105266046,1.1864605423234964,0.1611467950236336
1252,LGA_Baby,"Venlafaxine, Oral",0.9283756007064616,0.572723303778847,0.717082269110811,1.2019279978234918,0.0579248915669113
1253,PPHN_Baby,"Prednisone, Oral",1.046043054182536,0.8353397205005191,0.6842427901198141,1.5991488503838345,0.046191599977728
1254,Arrhythmia_Baby,"Propranolol, Oral",1.00219840065906,0.9953206723043854,0.4810923958970512,2.087752046903084,0.1422607283597159
1255,Neonatal_Death_Baby,"Terconazole, Vaginal",0.9609011758579884,0.7613274592827659,0.7428614601181022,1.242938447255658,1.0
1256,UTI_Baby,"Oseltamivir, Oral",1.0346058736372947,0.8732737258346229,0.681113784640313,1.5715572609208877,1.0
1257,IVH_Baby,"Amoxicillin, Oral",1.023442643253483,0.8039992338847987,0.852288794621376,1.228967048070828,0.0102787420427313
1258,UTI_Baby,"Methyldopa, Oral",1.0379296147092674,0.8007111082000489,0.7773784851462597,1.3858087221025162,1.0
1259,LGA_Baby,"Metronidazole, Vaginal",0.9017133778383216,0.178046199585888,0.7756764802028162,1.048229560292969,0.0112559609463017
1260,Arrhythmia_Baby,"Lauric acid, Oral",0.9483170583322316,0.7495686086527319,0.6846153065357155,1.3135920779723047,5.28529857883963
1261,ROP_Baby,"Ergocalciferol, Oral",1.010615288927123,0.9718008539531702,0.5627597136760009,1.8148833994205795,0.0732322809417155
1262,SGA_Baby,"Trazodone, Oral",1.0199144702856089,0.9552131569701336,0.5125069432054513,2.02968084723288,0.3556663161365336
1263,Arrhythmia_Baby,"Doxylamine, Oral",1.0203092856426732,0.9524842978064344,0.5266495175156236,1.9767055769452573,0.0458921909043421
1264,Jaundice_Baby,"Promethazine, Rectal",1.0420411237794478,0.4941589230967927,0.9260085146842614,1.1726130877077017,6.698240460447763
1265,LGA_Baby,"Beta carotene, Oral",0.9506837150227904,0.7329323124893459,0.7110140258915798,1.2711416274470952,0.1287275272700866
1266,IVH_Baby,"Ascorbic acid, Oral",1.086682211770052,0.1041994146838009,0.9829999236838254,1.2013004283378486,0.1389963107456409
1267,Sepsis_Baby,"Paroxetine, Oral",1.024278098614702,0.9406062154677838,0.5449678159466311,1.9251515274885376,1.0
1268,Jaundice_Baby,"Phenylephrine, Oral",1.0656649418581003,0.4526307346702662,0.902691958674982,1.2580612438072254,0.0299988720720708
1269,Hypoglycemia_Baby,"Terconazole, Vaginal",0.7950108584570315,0.0002041071197987,0.7043619500755005,0.8973259628758163,0.1257045105060981
1270,RDS_Baby,"Calcium, Oral",0.9687571455714288,0.1246197686043652,0.9302958940230256,1.0088085018168147,1.0
1271,LGA_Baby,"Metoclopramide, Oral",0.9180624498265144,0.3351550892453149,0.771557951046017,1.0923854269647633,0.0126827066029776
1272,Arrhythmia_Baby,"Enoxaparin, Injection",1.0245627214933226,0.9458212265741284,0.508845651152162,2.062961072570707,0.0465390123744952
1273,NAS_Baby,"Fluconazole, Oral",0.997842112476668,0.993766964376886,0.5803414972962401,1.7156947867259644,0.1406497999611438
1274,UTI_Baby,"Biotin, Oral",1.1264133974806327,0.1127383075474442,0.9723224602744204,1.3049242343592102,1.0
1275,Sepsis_Baby,"Glucagon, Injection",1.002707485672883,0.993485346855627,0.5239623833893535,1.9188826024507013,1.0
1276,BPD_OLD_Baby,"Sulfamethoxazole, Oral",0.9522127406789836,0.5771459919623008,0.8016381465118857,1.1310703057940592,0.0314749670549178
1277,IVH_Baby,"Clindamycin, Oral",0.9860414933279156,0.9608643062048172,0.5624069671260575,1.7287798398600205,0.0373141074179089
1278,RDS_Baby,"Budesonide, Nasal",1.0648815304846309,0.5612357455908661,0.8613969731804741,1.3164344771034011,1.0
1279,LGA_Baby,"Betamethasone, Injection",0.9696626883927696,0.8956262155767385,0.611973866011486,1.5364148397203718,0.2524530165636915
1280,Anemia_All_Baby,"Ursodeoxycholic acid, Oral",0.9904166404716308,0.9618480166849984,0.6675178552101415,1.469511435636888,1.703076165478155
1281,SGA_Baby,"Omeprazole, Oral",1.057561836968422,0.6337368282300597,0.8400875644657894,1.3313338827045198,9.470010449464713
1282,SGA_Baby,"Pramocaine, Topical application",0.9087725673815528,0.5849730214620799,0.6447030332050473,1.2810046435171534,4.171454458034167
1283,BPD_OLD_Baby,"Oseltamivir, Oral",1.0776785558551754,0.301609718682447,0.9350718699662404,1.242034015836694,0.0118834231041687
1284,IVH_Baby,"Cephalexin, Oral",1.0769972131701273,0.570146980647234,0.83372215913918,1.39125844798685,0.0209766776963412
1285,Jaundice_Baby,"Oxycodone, Oral",0.996150369165122,0.8859377046565134,0.9450120521661578,1.050055981522375,7.299314437593996
1286,ROP_Baby,"Insulin aspart, Injection",0.927843895358001,0.754805743355202,0.5799045743876263,1.4845447547334925,0.0111412984734527
1287,BPD_OLD_Baby,"Propylthiouracil, Oral",1.0264134858962743,0.8983117753310652,0.6881339320465905,1.530987784451257,0.0339919088031529
1288,LGA_Baby,"Hydrocodone, Oral",0.8808840220994747,0.000525792377708,0.8199408726878646,0.9463568486913804,0.1606331546375273
1289,PPHN_Baby,"Valaciclovir, Oral",0.877537433023298,0.3163644908207664,0.6796503253534246,1.1330413855929145,0.7684745065609954
1290,Neonatal_Death_Baby,"Acetaminophen, Oral",1.1649467482069715,0.0639768619920552,0.9911686316446804,1.369192771875875,1.0
1291,Sepsis_Baby,"Erythromycin, Oral",1.0333139871369796,0.8760149621936958,0.6846138364396696,1.559620532307215,1.0
1292,PPHN_Baby,"Calcium, Oral",0.8902167933868722,0.0460677763307467,0.7940956910873329,0.9979728490188337,0.777853580489567
1293,Seizures_Baby,"Clavulanic acid, Oral",1.078431635254978,0.6997026299912008,0.7347911049053307,1.5827828945596276,7.347797377995268
1294,Sepsis_Baby,"Promethazine, Oral",0.977398504868011,0.7049050811210944,0.8683375108965627,1.1001572836947506,1.0
1295,TTN_Baby,"Salbutamol, Inhalation",0.9230026203480464,0.1323459832332938,0.8315418125525897,1.0245231500195673,1.0
1296,BPD_OLD_Baby,"Trimethoprim, Oral",0.9510272593177704,0.567350239165447,0.8006919871994291,1.1295889835602873,0.1068304736087341
